"Method","samp1","samp2","HeS","HoS","DL","HD","DR"
"CbMPDiCbraya","S23_5Z","S27_6D",0,0.0749161367569876,0.472785699758824,0.00244876313260845,0.44984940035158
"CbMPDiCbraya","S23_5Z","S28_7B",0.00044209797916373,0.503869409277838,0.267878737830734,0.0122996806053616,0.215510074306902
"CbMPDiCbraya","S23_5Z","S29_7Z",0.000744407002987707,0.376545008636893,0.394060254893817,0.00666523832316451,0.221985091143137
"CbMPDiCbraya","S23_5Z","S3_10D",0.00683850033638879,0.361018523786575,0.29234065971606,0.00342388109194165,0.336378435069035
"CbMPDiCbraya","S23_5Z","S30_7D",0.0115648639949777,0.309060881696321,0.4397208387027,0.00583975890979279,0.233813656696208
"CbMPDiCbraya","S23_5Z","S31_8B",0,0.403822686706064,0.34375147526665,0.00399671062252651,0.248429127404759
"CbMPDiCbraya","S23_5Z","S32_8Z",0.00228117607299763,0.301854008255297,0.393877701306648,0.00379562246595804,0.298191491899099
"CbMPDiCbraya","S23_5Z","S33_8D",0,0.363821067457999,0.36327814372341,0.00449375732187134,0.268407031496719
"CbMPDiCbraya","S23_5Z","S34_9B",0.000838292245206385,0.31210497755343,0.399968748188564,0.00604071329134013,0.28104726872146
"CbMPDiCbraya","S23_5Z","S35_9Z",0.0064121054782337,0.234288140404644,0.404117886367521,0.0125707134365805,0.342611154313021
"CbMPDiCbraya","S23_5Z","S36_9D",0,0.195543758066131,0.547843258785769,0.00970702146007284,0.246905961688027
"CbMPDiCbraya","S23_5Z","S4_11B",0.0285747922703855,0.150120512568866,0.475533949920507,0.00203980687042921,0.343730938369812
"CbMPDiCbraya","S23_5Z","S5_11Z",0.0147688601871289,0.120248390467508,0.415696852778497,0.00161391492971385,0.447671981637153
"CbMPDiCbraya","S23_5Z","S6_11D",0.0232261456308878,0.136772647610383,0.495140974455702,0.000326708180163411,0.344533524122864
"CbMPDiCbraya","S23_5Z","S7_12B",0.0445111118349011,0.138281344064605,0.378163093540609,0.00466579351687247,0.434378657043012
"CbMPDiCbraya","S23_5Z","S8_12Z",0.0466840415975214,0.164178735460646,0.393844451496837,0.00491090063477817,0.390381870810218
"CbMPDiCbraya","S23_5Z","S9_12D",0.0428601629831973,0.127381024206147,0.409321252705072,0.00450626665685949,0.415931293448724
"CbMPDiCbraya","S24_5D","S25_6B",0.000698129014241832,0.456460878063431,0.359193480291546,0.00652640172623259,0.177121110904548
"CbMPDiCbraya","S24_5D","S26_6Z",0.0017183214757937,0.245110572312067,0.6360820896419,0.00406826376797848,0.11302075280226
"CbMPDiCbraya","S24_5D","S27_6D",0.000707566367622608,0.353079224019308,0.4766843214963,0.00984740714869274,0.159681480968076
"CbMPDiCbraya","S24_5D","S28_7B",6.72272384084727e-05,0.714271609403295,0.175830972349679,0.00930843549698867,0.100521755511628
"CbMPDiCbraya","S24_5D","S29_7Z",0.000823693346383185,0.448156886915745,0.43621428449659,0.00676694037293546,0.108038194868346
"CbMPDiCbraya","S24_5D","S3_10D",0,0.190195213208858,0.570927768913909,0.00404813246254993,0.234828885414682
"CbMPDiCbraya","S24_5D","S30_7D",0,0.474789772075911,0.441158768993805,0.0101842615590606,0.0738671973712225
"CbMPDiCbraya","S24_5D","S31_8B",0.00243548380468741,0.321543468202473,0.491492926151141,0.00616147991073324,0.178366641930965
"CbMPDiCbraya","S24_5D","S32_8Z",0,0.291515219052801,0.405201164274765,0.00418695181378032,0.299096664858653
"CbMPDiCbraya","S24_5D","S33_8D",6.72272384084727e-05,0.350840551441242,0.408701227909448,0.00470986334849867,0.235681130062403
"CbMPDiCbraya","S24_5D","S34_9B",0.00102963130836896,0.348674044712841,0.531309838884018,0.00393839999078804,0.115048085103983
"CbMPDiCbraya","S24_5D","S35_9Z",0.00215621752302741,0.375706100713822,0.48417309775897,0.00557600065984733,0.132388583344333
"CbMPDiCbraya","S24_5D","S36_9D",0.00147611583326835,0.413512312726568,0.505749321891554,0.00856243134331151,0.0706998182052989
"CbMPDiCbraya","S24_5D","S4_11B",6.72272384084727e-05,0.198179393728007,0.55756290849536,0.0167311303805235,0.227459340157701
"CbMPDiCbraya","S24_5D","S5_11Z",6.72272384084727e-05,0.218534028522838,0.503888204984182,0.00128795279615044,0.276222586458421
"CbMPDiCbraya","S24_5D","S6_11D",0.00011187956391274,0.197843024072599,0.570983338933447,0.00218055387230901,0.228881203557733
"CbMPDiCbraya","S24_5D","S7_12B",0,0.189566487261696,0.555820836012332,0.00709013365495426,0.247522543071018
"CbMPDiCbraya","S24_5D","S8_12Z",0.000668844886695184,0.0159939899642142,0.64817545843072,0.00772199250091561,0.327439714217455
"CbMPDiCbraya","S24_5D","S9_12D",0,0.0501402681549875,0.651800576257897,0.00612676614178851,0.291932389445327
"CbMPDiCbraya","S25_6B","S26_6Z",0.00019683789446949,0.640977161949706,0.00415768267946851,0.00679608319218489,0.347872234284171
"CbMPDiCbraya","S25_6B","S27_6D",0.000153943041074802,0.780864540035113,0.00093065565740676,0.00191945330329689,0.216131407963108
"CbMPDiCbraya","S25_6B","S28_7B",0.00117252072734728,0.0979141079444684,0.676577508621068,0.00790830098026227,0.216427561726854
"CbMPDiCbraya","S25_6B","S29_7Z",0.000620535480492958,0.0944399699790996,0.667460516393816,0.0102474593826324,0.227231518763959
"CbMPDiCbraya","S25_6B","S3_10D",0.102794133113576,0.0718065526097752,0.367097900057565,0.00299552126893991,0.455305892950144
"CbMPDiCbraya","S25_6B","S30_7D",0.0109826510880519,0.0707433946911614,0.616264160827398,0.0145323911213639,0.287477402272025
"CbMPDiCbraya","S25_6B","S31_8B",0.0184936218109055,0.178799836170042,0.513927492853892,0.00328658734405161,0.285492461821109
"CbMPDiCbraya","S25_6B","S32_8Z",0.00363298411625549,0.200890795000035,0.458266629178269,0.00341757003250052,0.33379202167294
"CbMPDiCbraya","S25_6B","S33_8D",0.0219810060622073,0.187791901190295,0.459352124354192,0.00759260144345688,0.323282366949849
"CbMPDiCbraya","S25_6B","S34_9B",0.00639442870154155,0.258355129964767,0.381985227011095,0.0296371539573928,0.323628060365203
"CbMPDiCbraya","S25_6B","S35_9Z",0.031207182519651,0.177133610329309,0.392511047355985,0.02952767785289,0.369620481942165
"CbMPDiCbraya","S25_6B","S36_9D",0.00501347233444055,0.230659964233302,0.422491314501799,0.0258567983441006,0.315978450586359
"CbMPDiCbraya","S25_6B","S4_11B",0.112599586398336,0.0126955362606865,0.560817129271207,0.000147697397571855,0.313740050672199
"CbMPDiCbraya","S25_6B","S5_11Z",0.0246794092050445,0.0731546161118336,0.456762808644528,0.0062696176458815,0.439133548392713
"CbMPDiCbraya","S25_6B","S6_11D",0.0739406142563011,0.0490969169281899,0.589215769099061,0.000807629079900605,0.286939070636547
"CbMPDiCbraya","S25_6B","S7_12B",0.00552548831147933,0.052621808047695,0.382641820607811,0.00806569508927311,0.551145187943742
"CbMPDiCbraya","S25_6B","S8_12Z",0.00500627081563305,0.0496696769222241,0.360092143058766,0.000565084603664793,0.584666824599712
"CbMPDiCbraya","S25_6B","S9_12D",0.000355710774802742,0.0598551479218189,0.465406295863017,0.000938379332612538,0.473444466107748
"CbMPDiCbraya","S26_6Z","S27_6D",8.13777256596277e-05,0.553763090449092,0.339217026813547,0.00305388225481596,0.103884622756886
"CbMPDiCbraya","S26_6Z","S28_7B",4.44472664931107e-05,0.114883135440018,0.802802131565137,0.010966019053826,0.0713042666745249
"CbMPDiCbraya","S26_6Z","S29_7Z",0.0010553392065923,0.198113863133753,0.748757814295614,0.0199944214094307,0.0320785619546102
"CbMPDiCbraya","S26_6Z","S3_10D",0,0.00918352217149167,0.719810817593035,0.00279985686963571,0.268205803365838
"CbMPDiCbraya","S26_6Z","S30_7D",0.00127780828531364,0.210815861129113,0.744827152196785,0.0141411262197761,0.0289380521690121
"CbMPDiCbraya","S26_6Z","S31_8B",9.76953252167388e-05,0.24299377608037,0.593382924218951,0.00490717888946378,0.158618425485998
"CbMPDiCbraya","S26_6Z","S32_8Z",0.00145340179524211,0.309559870265265,0.545395790974645,0.00953880737899597,0.134052129585852
"CbMPDiCbraya","S26_6Z","S33_8D",0.0035770099689708,0.179862947770089,0.623995149970918,0.0156821579290156,0.176882734361007
"CbMPDiCbraya","S26_6Z","S34_9B",0.0281258990519566,0.356353586326558,0.525714307528243,0.0286391474578984,0.0611670596353441
"CbMPDiCbraya","S26_6Z","S35_9Z",0.0268576861233882,0.285306070661222,0.590723730615324,0.0256112145535828,0.0715012980464832
"CbMPDiCbraya","S26_6Z","S36_9D",0.0261122942579497,0.309282736281601,0.548916942482022,0.0310798660293918,0.0846081609490357
"CbMPDiCbraya","S26_6Z","S4_11B",0.0936541295262942,0.0128539252540633,0.639301074645141,0.0118743661175266,0.242316504456975
"CbMPDiCbraya","S26_6Z","S5_11Z",0.000584241697497462,0.066166606641455,0.662020116470719,0.00421344827775104,0.267015586912577
"CbMPDiCbraya","S26_6Z","S6_11D",0.0613423617463536,0.0409345553522353,0.677123895070703,0.0118674014353697,0.208731786395338
"CbMPDiCbraya","S26_6Z","S7_12B",0.0015746645399181,0.0558304013444863,0.686543488429411,0.000751752875611424,0.255299692810573
"CbMPDiCbraya","S26_6Z","S8_12Z",0.122408824637233,0.0542149359332767,0.565067398265691,0.000542935918361418,0.257765905245437
"CbMPDiCbraya","S26_6Z","S9_12D",5.07968759921265e-05,0.0400121792425689,0.700314122790059,0.00858812951769904,0.251034771573681
"CbMPDiCbraya","S27_6D","S28_7B",0.00044209797916373,0.143144920229484,0.702433198503027,0.0142342798520725,0.139745503436253
"CbMPDiCbraya","S27_6D","S29_7Z",0.00408671552406134,0.111903643221044,0.749927313722467,0.0102917263272086,0.123790601205219
"CbMPDiCbraya","S27_6D","S3_10D",0.0001774398337626,0.00354726907955638,0.65292222241501,0.00300691963034276,0.340346149041328
"CbMPDiCbraya","S27_6D","S30_7D",0.000267053177142552,0.106527460687246,0.794799494617582,0.011326029634852,0.0870799618831775
"CbMPDiCbraya","S27_6D","S31_8B",6.08932711405034e-05,0.0943232330951005,0.715828951317027,0.00607951336769777,0.183707408949034
"CbMPDiCbraya","S27_6D","S32_8Z",0.00135180804325786,0.0793063211138356,0.704544442961439,0.00275344946920553,0.212043978412262
"CbMPDiCbraya","S27_6D","S33_8D",0.000271209837749086,0.163761905973751,0.615120371188437,0.00499882314963018,0.215847689850433
"CbMPDiCbraya","S27_6D","S34_9B",0.0281564799016241,0.0775592355589932,0.721088088464697,0.0263744153234192,0.146821780751267
"CbMPDiCbraya","S27_6D","S35_9Z",0.0505235161257203,0.116971517106061,0.583015066101464,0.0224310296457348,0.22705887102102
"CbMPDiCbraya","S27_6D","S36_9D",0.0261428751076172,0.149748414031717,0.618783480263365,0.028157563719127,0.177167666878174
"CbMPDiCbraya","S27_6D","S4_11B",0.00535272780290946,0.0193234655555636,0.657782283163631,0.0117092821029072,0.305832241374989
"CbMPDiCbraya","S27_6D","S5_11Z",0.0103861978565893,0.0462258051725426,0.59479430589492,0.00836157125531035,0.340232119820638
"CbMPDiCbraya","S27_6D","S6_11D",0.0107995762256298,0.0442712917292407,0.677241128480669,0.0129182510207778,0.254769752543682
"CbMPDiCbraya","S27_6D","S7_12B",0.0242951174756486,0.0142008064947305,0.624654790244248,0.00271618556075272,0.33413310022462
"CbMPDiCbraya","S27_6D","S8_12Z",0.000402391363046516,0.0136497168259422,0.631676767705807,0.00706464297614817,0.347206481129056
"CbMPDiCbraya","S27_6D","S9_12D",0.0186607307212858,0.024475637456128,0.633163229389544,0.00709596982165364,0.316604432611389
"CbMPDiCbraya","S28_7B","S29_7Z",0,0.161474053981754,0.756387608736868,0.0106032679594993,0.0715350693218792
"CbMPDiCbraya","S28_7B","S3_10D",0,0.274283995688284,0.482262822902036,0.00559822625371599,0.237854955155965
"CbMPDiCbraya","S28_7B","S30_7D",0.0123722513039123,0.309340026192561,0.552807835999732,0.0154047050313027,0.110075181472492
"CbMPDiCbraya","S28_7B","S31_8B",0.00121105607954098,0.195996971989749,0.71995615451039,0.00858148148840236,0.0742543359319177
"CbMPDiCbraya","S28_7B","S32_8Z",0.00343734579620112,0.425532618488272,0.494869143045339,0.0103478855408583,0.0658130071293296
"CbMPDiCbraya","S28_7B","S33_8D",0.000984152382084785,0.495007843989462,0.372350727486255,0.00306744594128749,0.128589830200911
"CbMPDiCbraya","S28_7B","S34_9B",0.000718191194042598,0.485651034832011,0.380348291927248,0.00706584535717793,0.126216636689521
"CbMPDiCbraya","S28_7B","S35_9Z",0.000956482723357349,0.51708556108187,0.394999490017801,0.00888404651789372,0.0780744196590772
"CbMPDiCbraya","S28_7B","S36_9D",0.0317246546744805,0.540568008126695,0.32893827611666,0.0127300566238441,0.08603900445832
"CbMPDiCbraya","S28_7B","S4_11B",0.0297675450527153,0.0169559729717547,0.723847769017859,0.0105372048758646,0.218891508081806
"CbMPDiCbraya","S28_7B","S5_11Z",0.0328656458735247,0.302623789340143,0.422948127219679,0.00240797615619471,0.239154461410458
"CbMPDiCbraya","S28_7B","S6_11D",0.030672451241812,0.0151685463817536,0.742322759738412,0.00451191470082638,0.207324327937196
"CbMPDiCbraya","S28_7B","S7_12B",0.00587075389213706,0.346818947494486,0.400372058188561,0.00278288564987755,0.244155354774939
"CbMPDiCbraya","S28_7B","S8_12Z",0.00202926901747693,0.0856565787807886,0.654815540826728,0.00847103858259316,0.249027572792413
"CbMPDiCbraya","S28_7B","S9_12D",0.00161581641658262,0.0625306040753279,0.717955627410756,0.00267669581315881,0.215221256284175
"CbMPDiCbraya","S29_7Z","S3_10D",0.00666421810687167,0.0886806307685766,0.678202688849608,0.0048950674209557,0.221557394853988
"CbMPDiCbraya","S29_7Z","S30_7D",0.0109826510880519,0.146467634221019,0.456516093447872,0.015280265178397,0.37075335606466
"CbMPDiCbraya","S29_7Z","S31_8B",0.00167963023199271,0.279941208053615,0.583885713861804,0.0057055086454895,0.128787939207099
"CbMPDiCbraya","S29_7Z","S32_8Z",0.00515709779069659,0.379975339866496,0.419476898852144,0.00721242392575941,0.188178239564905
"CbMPDiCbraya","S29_7Z","S33_8D",0.00201758393662244,0.385434360266936,0.445659505868103,0.00253109599933504,0.164357453929003
"CbMPDiCbraya","S29_7Z","S34_9B",0,0.217477007371859,0.685401770507442,0.000987795476286401,0.0961334266444119
"CbMPDiCbraya","S29_7Z","S35_9Z",0,0.252393681533005,0.600449313327012,0.00109227915333702,0.146064725986646
"CbMPDiCbraya","S29_7Z","S36_9D",0,0.252850310198334,0.629946174793148,0.00136222073462126,0.115841294273897
"CbMPDiCbraya","S29_7Z","S4_11B",0.00607518703597152,0.0160540518825978,0.74449284010106,0.00725423084734396,0.226123690133027
"CbMPDiCbraya","S29_7Z","S5_11Z",0.00698815083534588,0.0394016428926425,0.68192440695141,0.0110749297749058,0.260610869545696
"CbMPDiCbraya","S29_7Z","S6_11D",0.00388885763631186,0.045342346286576,0.73481810822964,0.013636987479686,0.202313700367786
"CbMPDiCbraya","S29_7Z","S7_12B",0.0121339914756125,0.145855375418686,0.631632031034927,0.00278350128246414,0.207595100788311
"CbMPDiCbraya","S29_7Z","S8_12Z",0.0082426062893482,0.0469052935944866,0.680966333569761,0.00217159245520153,0.261714174091203
"CbMPDiCbraya","S29_7Z","S9_12D",0.00130617562361261,0.0243329776787092,0.706285666578876,0.00155255382849908,0.266522626290303
"CbMPDiCbraya","S3_10D","S30_7D",0.00180698651830419,0.0131320284704334,0.791505030545437,0.00420915952385959,0.189346794941966
"CbMPDiCbraya","S3_10D","S31_8B",0.000664394697348674,0.264059388258123,0.49509184552743,0.00834025117630598,0.231844120340793
"CbMPDiCbraya","S3_10D","S32_8Z",0.00932722050754913,0.338196424156361,0.386039334262557,0.00368049171496841,0.262756529358564
"CbMPDiCbraya","S3_10D","S33_8D",0.00999249230791826,0.391365961067194,0.244195641471844,0.00297641612808193,0.351469489024961
"CbMPDiCbraya","S3_10D","S34_9B",0.00324391247361052,0.217702054101513,0.54296937178758,0.0296937463396122,0.206390915297684
"CbMPDiCbraya","S3_10D","S35_9Z",0.00208474532036742,0.186517068877948,0.533060554807765,0.0268444507958062,0.251493180198114
"CbMPDiCbraya","S3_10D","S36_9D",0.00865953798046521,0.19269798119629,0.566884293213028,0.0439984720832151,0.187759715527002
"CbMPDiCbraya","S3_10D","S4_11B",0,0.224699280458984,0.499896402568955,0.00284183340408679,0.272562483567975
"CbMPDiCbraya","S3_10D","S5_11Z",0.000863995861281666,0.114381536827081,0.58110733421621,0.00724007720856221,0.296407055886866
"CbMPDiCbraya","S3_10D","S6_11D",0.00115699290691725,0.112857790506457,0.631749109616061,0.00579528760300635,0.248440819367558
"CbMPDiCbraya","S3_10D","S7_12B",0,0.0803245968184351,0.502791250890568,0.00675523218285,0.410128920108147
"CbMPDiCbraya","S3_10D","S8_12Z",0.00435456743586453,0.125260372965007,0.468371620824053,0.0066353413173303,0.395378097457744
"CbMPDiCbraya","S3_10D","S9_12D",6.66132502396456e-05,0.16090171596764,0.445865992550543,0.00804828721485735,0.38511739101672
"CbMPDiCbraya","S30_7D","S31_8B",0,0.098363009653232,0.769214574928475,0.0074556970487586,0.124966718369534
"CbMPDiCbraya","S30_7D","S32_8Z",0.00652780851432793,0.16745190411575,0.638948263068898,0.0116177665284807,0.175454257772543
"CbMPDiCbraya","S30_7D","S33_8D",0.0112877165257099,0.220952292564266,0.540264460841785,0.00300034053590378,0.224495189532335
"CbMPDiCbraya","S30_7D","S34_9B",0.00171287351728016,0.269934815503875,0.609204557843893,0.00768627867411941,0.111461474460833
"CbMPDiCbraya","S30_7D","S35_9Z",0.00156764406893679,0.280968081290525,0.622794171379434,0.0130399558237159,0.0816301474373879
"CbMPDiCbraya","S30_7D","S36_9D",0.0310301223026494,0.22175165540515,0.637077893372925,0.0175249452330899,0.0926153836861858
"CbMPDiCbraya","S30_7D","S4_11B",0.124146809139847,0.0108623065675266,0.648602582780697,0.017048507069217,0.199339794442713
"CbMPDiCbraya","S30_7D","S5_11Z",0.0120416744279777,0.0379100506216797,0.694046428274389,0.000336756947872842,0.25566508972808
"CbMPDiCbraya","S30_7D","S6_11D",0.0720563416088429,0.0187512372712871,0.717279300665698,0.00378761478017833,0.188125505673994
"CbMPDiCbraya","S30_7D","S7_12B",0.00480536938957906,0.0619036877527444,0.677937616154205,0.000813185928574711,0.254540140774896
"CbMPDiCbraya","S30_7D","S8_12Z",0.00351430777769597,0.0208062581223884,0.699064010253721,0.00363120583058014,0.272984218015614
"CbMPDiCbraya","S30_7D","S9_12D",0.00280162296842405,0.022315546330839,0.713757422180757,0.00390014586355013,0.25722526265643
"CbMPDiCbraya","S31_8B","S32_8Z",0.000410846768563266,0.24657234640665,0.14933216581482,0.00764280884007918,0.596041832169887
"CbMPDiCbraya","S31_8B","S33_8D",0.000311110876015752,0.293701336798164,0.453016455219992,0.019617899928027,0.233353197177801
"CbMPDiCbraya","S31_8B","S34_9B",0.00083516405765932,0.227441738869104,0.601522838760695,0.00658544610101405,0.163614812211528
"CbMPDiCbraya","S31_8B","S35_9Z",0,0.362461670871432,0.497765289251438,0.00806893825749922,0.13170410161963
"CbMPDiCbraya","S31_8B","S36_9D",0,0.270591753072596,0.589092315778907,0.00909315157781331,0.131222779570683
"CbMPDiCbraya","S31_8B","S4_11B",0,0.0512270260549991,0.675168748921409,0.00959698399154888,0.264007241032043
"CbMPDiCbraya","S31_8B","S5_11Z",0,0.133239330217851,0.573224646800639,0.00281847612594282,0.290717546855568
"CbMPDiCbraya","S31_8B","S6_11D",0.000664394697348674,0.0250253245331323,0.714517137325493,0.0128053200996529,0.246987823344373
"CbMPDiCbraya","S31_8B","S7_12B",0.0235898212996662,0.0246915620998409,0.609210921081668,0.00235205936894642,0.340155636149878
"CbMPDiCbraya","S31_8B","S8_12Z",0.021965934401833,0.069562568734127,0.550607581618207,0.00313425053628746,0.354729664709546
"CbMPDiCbraya","S31_8B","S9_12D",0.02140687900972,0.0169180020204557,0.791877546235499,0.00457525145101762,0.165222321283308
"CbMPDiCbraya","S32_8Z","S33_8D",0.00301500236711715,0.287694823366611,0.247468744777388,0.0149675394779484,0.446853890010936
"CbMPDiCbraya","S32_8Z","S34_9B",0.000128142071134863,0.252011854181635,0.549467799554706,0.00947771522989499,0.18891448896263
"CbMPDiCbraya","S32_8Z","S35_9Z",0.000114179947597414,0.213149510755579,0.600955914903097,0.0117747834866222,0.174005610907104
"CbMPDiCbraya","S32_8Z","S36_9D",0.00629322481068493,0.230752792983887,0.581506153780925,0.00341447589889699,0.178033352525606
"CbMPDiCbraya","S32_8Z","S4_11B",0.115834432154159,0.0914534870932498,0.496763773105588,0.000837579338971202,0.295110728308032
"CbMPDiCbraya","S32_8Z","S5_11Z",0.00438935577772709,0.196202298442325,0.475184403614431,0.000667216490559307,0.323556725674958
"CbMPDiCbraya","S32_8Z","S6_11D",0.0732405624995058,0.0376402176669841,0.615781587750998,0.00379820092485799,0.269539431157654
"CbMPDiCbraya","S32_8Z","S7_12B",0.000737736981836026,0.0405663722918922,0.630685677223268,0.00067062111641064,0.327339592386593
"CbMPDiCbraya","S32_8Z","S8_12Z",0.000320612963525217,0.0756045283079237,0.576236253697258,0.00621440623356012,0.341624198797733
"CbMPDiCbraya","S32_8Z","S9_12D",0.000563523200504907,0.0638646950213525,0.609638508445585,0.0014496231751967,0.324483650157361
"CbMPDiCbraya","S33_8D","S34_9B",0.000838292245206385,0.267919161657905,0.493163619919547,0.00165757532303351,0.236421350854308
"CbMPDiCbraya","S33_8D","S35_9Z",0.00273095932678827,0.311833053718941,0.410503139305377,0.00214811818338732,0.272784729465506
"CbMPDiCbraya","S33_8D","S36_9D",0.0203189225323508,0.289432641305798,0.497214624592648,0.00218289443785207,0.190850917131352
"CbMPDiCbraya","S33_8D","S4_11B",0.0968304158981679,0.102984906442551,0.388007334421744,0.010103051664805,0.402074291572732
"CbMPDiCbraya","S33_8D","S5_11Z",0.000964316397821268,0.259129995144108,0.500865954254931,0.00846798623275556,0.230571747970384
"CbMPDiCbraya","S33_8D","S6_11D",0.0609789835786864,0.0809457878240135,0.535574959375957,0.00743140616107023,0.315068863060273
"CbMPDiCbraya","S33_8D","S7_12B",0,0.139614121006789,0.716376373498312,3.44241979161886e-05,0.143975081296983
"CbMPDiCbraya","S33_8D","S8_12Z",0.0604653691566158,0.113142108765961,0.605182489895558,0.0021248119176851,0.21908522026418
"CbMPDiCbraya","S33_8D","S9_12D",0.000760051688637387,0.165399133190413,0.612203628869338,4.31164575518475e-05,0.22159406979406
"CbMPDiCbraya","S34_9B","S35_9Z",0.00707436909801925,0.433883352586459,0.13937475066826,0.0141281077794132,0.405539419867848
"CbMPDiCbraya","S34_9B","S36_9D",0.0316882361625877,0.460651044870154,0.100721829360672,0.0108917379679087,0.396047151638678
"CbMPDiCbraya","S34_9B","S4_11B",0.0033136633713627,0.159661918932816,0.616505960267113,0.0211336901072081,0.199384767321501
"CbMPDiCbraya","S34_9B","S5_11Z",0.00161589240074283,0.157300782604596,0.600832001537681,0.00749637478080674,0.232754948676174
"CbMPDiCbraya","S34_9B","S6_11D",0.00261694880924041,0.160864059951212,0.658511103230314,0.0233218745299469,0.154686013479286
"CbMPDiCbraya","S34_9B","S7_12B",0.00413018407274681,0.191296942099399,0.579741449919513,0.00467375983545647,0.220157664072885
"CbMPDiCbraya","S34_9B","S8_12Z",0.00975438057119962,0.184128873724623,0.571453316349066,0.016272192644561,0.21839123671055
"CbMPDiCbraya","S34_9B","S9_12D",0,0.172012780578148,0.606982183409835,0.00920867317171711,0.211796362840299
"CbMPDiCbraya","S35_9Z","S36_9D",0,0.434018707980189,0.123032382378666,0.146943289434525,0.296005620206621
"CbMPDiCbraya","S35_9Z","S4_11B",0.0322060664207995,0.146031114672204,0.507274877628332,0.0410321736264266,0.273455767652238
"CbMPDiCbraya","S35_9Z","S5_11Z",0.00929002788100648,0.148843275290366,0.579624132131016,0.0149339966143611,0.24730856808325
"CbMPDiCbraya","S35_9Z","S6_11D",0.0269846365015354,0.103061143948713,0.682713093021833,0.03213518776515,0.155105938762769
"CbMPDiCbraya","S35_9Z","S7_12B",0.0296560908242181,0.113141564697555,0.627189934974551,0.00802471653603952,0.221987692967637
"CbMPDiCbraya","S35_9Z","S8_12Z",0.00517528940335882,0.144154482093678,0.672231723497449,0.022508985604877,0.155929519400637
"CbMPDiCbraya","S35_9Z","S9_12D",0.00282897145863075,0.15053879590214,0.630642492490555,0.0121162873526862,0.203873452795988
"CbMPDiCbraya","S36_9D","S4_11B",0.000569982338702533,0.124915912406995,0.63557445706913,0.0346834776944275,0.204256170490745
"CbMPDiCbraya","S36_9D","S5_11Z",0.0363908283015119,0.127154503225294,0.633391482470569,0.0124416505606539,0.190621535441972
"CbMPDiCbraya","S36_9D","S6_11D",0.00123860974887977,0.119660571859755,0.73771640798867,0.0479057257612263,0.0934786846414683
"CbMPDiCbraya","S36_9D","S7_12B",0.00519008023900243,0.158636420337318,0.648458907937574,0.0105748124814399,0.177139779004666
"CbMPDiCbraya","S36_9D","S8_12Z",0.00262610861230558,0.15036063615912,0.638459654286792,0.0234163778572919,0.185137223084491
"CbMPDiCbraya","S36_9D","S9_12D",0,0.138866878884202,0.798577611144763,0.0140053695706999,0.0485501404003351
"CbMPDiCbraya","S4_11B","S5_11Z",0.000130247643151647,0.200341648100752,0.109353961683185,0.0803042856764017,0.60986985689651
"CbMPDiCbraya","S4_11B","S6_11D",0,0.222099236439427,0.0398996602821051,0.0875841570023418,0.650416946276127
"CbMPDiCbraya","S4_11B","S7_12B",0.00610076750136716,0.225257273528862,0.458713209295435,0.00912282739753899,0.300805922276798
"CbMPDiCbraya","S4_11B","S8_12Z",0.00659259578275291,0.19009096476055,0.515513822001713,0.0123051982471866,0.275497419207797
"CbMPDiCbraya","S4_11B","S9_12D",7.93509672989307e-05,0.223507346687849,0.484033603002888,0.00996749214701014,0.282412207194954
"CbMPDiCbraya","S5_11Z","S6_11D",0,0.125966595915819,0.452240821066119,0.0443837902169214,0.377408792801141
"CbMPDiCbraya","S5_11Z","S7_12B",0,0.183680737844467,0.480204268998129,0.00205309058597223,0.334061902571432
"CbMPDiCbraya","S5_11Z","S8_12Z",0.00458391435215506,0.139762032732604,0.510348775334705,0.0142388818191956,0.33106639576134
"CbMPDiCbraya","S5_11Z","S9_12D",0,0.156366680336526,0.488783704611514,0.00539169118002184,0.349457923871938
"CbMPDiCbraya","S6_11D","S7_12B",0.00590119285164573,0.251191078017943,0.476574368519974,0.00762896240911029,0.258704398201327
"CbMPDiCbraya","S6_11D","S8_12Z",0.00639302113303148,0.225550678773767,0.507219039695049,0.012751174892447,0.248086085505706
"CbMPDiCbraya","S6_11D","S9_12D",0,0.23876027610455,0.492630424586991,0.0103482055722757,0.258261093736183
"CbMPDiCbraya","S7_12B","S8_12Z",0,0.396370659286202,0.120300697284029,0.0204624270877912,0.462866216341978
"CbMPDiCbraya","S7_12B","S9_12D",0.000943704612381018,0.232561929007869,0.153530925785308,0.0107896495906872,0.602173791003755
"CbMPDiCbraya","S8_12Z","S9_12D",0.000665232737578649,0.178922666062757,0.0469499895929859,0.0444314011985605,0.729030710408118
