"Method","samp1","samp2","HeS","HoS","DL","HD","DR"
"CbMPDiCbraya","S15_2D","S3_10D",0.00216092307697523,0.643603869965882,0.180344936752363,0.0147759434568347,0.159114326747945
"CbMPDiCbraya","S15_2D","S30_7D",0.0273023035880575,0.527801534756279,0.287454954215755,0.00022916394294077,0.157212043496968
"CbMPDiCbraya","S15_2D","S31_8B",0.119335713841797,0.152995988829148,0.422256015329628,0.0090755872215105,0.296336694777916
"CbMPDiCbraya","S15_2D","S32_8Z",0.114481727904343,0.356250909239169,0.365085522557796,0.0116681869648061,0.152513653333886
"CbMPDiCbraya","S15_2D","S33_8D",0.0160775251174013,0.511883716253398,0.401975180365728,0.0111914476738453,0.0588721305896267
"CbMPDiCbraya","S15_2D","S34_9B",0.00150648571904272,0.380284677734012,0.480173097346669,0.00630631991560427,0.131729419284673
"CbMPDiCbraya","S15_2D","S35_9Z",0.00103780529781466,0.301132607917805,0.584864883028111,0.0104381070536603,0.10252659670261
"CbMPDiCbraya","S15_2D","S36_9D",0.00132988381155555,0.22419158194784,0.597003406097385,0.00889420158512908,0.168580926558091
"CbMPDiCbraya","S15_2D","S4_11B",0.000106745940251635,0.654941879020141,0.178007381557695,0.00740863475174852,0.159535358730163
"CbMPDiCbraya","S15_2D","S5_11Z",0.00643110417517747,0.665572905346487,0.184686591486245,0.031171590289902,0.112137808702189
"CbMPDiCbraya","S15_2D","S6_11D",0.00544960249815112,0.65385485206315,0.201449085746243,0.00827476364179612,0.13097169605066
"CbMPDiCbraya","S15_2D","S7_12B",0.0612991092312077,0.701932972062395,0.122441664746864,0.0151628008008426,0.09916345315869
"CbMPDiCbraya","S15_2D","S8_12Z",0.0560037012021975,0.689919727534198,0.130588279979626,0.014527690164992,0.108960601118986
"CbMPDiCbraya","S15_2D","S9_12D",0.049803536703948,0.759785348254664,0.0679008221972532,0.019712711634744,0.102797581209391
"CbMPDiCbraya","S16_3B","S17_3Z",0.00856599539899913,0.412036093552931,0.511149419453611,0.0159684782583798,0.0522800133360798
"CbMPDiCbraya","S16_3B","S18_3D",0.00637302037358017,0.732904738925209,0.182292592900055,0.042888774477468,0.0355408733236881
"CbMPDiCbraya","S16_3B","S19_4B",0.0108141510891395,0.70078788815078,0,0.28839796076008,0
"CbMPDiCbraya","S16_3B","S2_10Z",0.00254272259623039,0.324461360068393,0.490991166339877,0.0418829219707444,0.140121829024756
"CbMPDiCbraya","S16_3B","S20_4Z",0.00856599539899913,0.412036093552931,0.511149419453611,0.0255574491037995,0.04269104249066
"CbMPDiCbraya","S16_3B","S21_4D",0.00637302037358017,0.732904738925209,0.192952914805206,0.042112275104829,0.0256570507911759
"CbMPDiCbraya","S16_3B","S22_5B",0.00444278522307834,0.555436988954151,0.31025504418038,0.0685557709847561,0.0613094106576351
"CbMPDiCbraya","S16_3B","S23_5Z",0.00191564962150471,0.809645272851092,0.0542476307053144,0.0673959112312916,0.0667955355907969
"CbMPDiCbraya","S16_3B","S24_5D",0.00251703634556933,0.684687594721249,0.235072790314698,0.0291643609918144,0.0485582176266699
"CbMPDiCbraya","S16_3B","S25_6B",0.00889824640529011,0.625279793261574,0.0750721880401861,0.0296173117293091,0.261132460563641
"CbMPDiCbraya","S16_3B","S26_6Z",0.00258558795693196,0.467754605596039,0.426630140747346,0.0284682516782319,0.0745614140214502
"CbMPDiCbraya","S16_3B","S27_6D",0.00204015629188886,0.597959147498357,0.301060322378733,0.0262851179889495,0.0726552558420717
"CbMPDiCbraya","S16_3B","S28_7B",0.00205555271062538,0.691839733815414,0.228268662726074,0.00557210831475229,0.0722639424331339
"CbMPDiCbraya","S16_3B","S29_7Z",0.00281184605839546,0.660977938073677,0.285669448077176,0.0129637005975466,0.0375770671932042
"CbMPDiCbraya","S16_3B","S3_10D",0.00223078837547182,0.392957971201133,0.48356338177244,0.0387608117012618,0.0824870469496943
"CbMPDiCbraya","S16_3B","S30_7D",0.000728805036873393,0.739893945254326,0.178855129707338,0.0538342793584358,0.0266878406430265
"CbMPDiCbraya","S16_3B","S31_8B",0.0102579947474123,0.535981406420153,0.273030225282988,0.059428830131822,0.121301543417624
"CbMPDiCbraya","S16_3B","S32_8Z",0.00407847983933261,0.79119703659689,0.0762664442258088,0.060137922244945,0.0683201170930241
"CbMPDiCbraya","S16_3B","S33_8D",0.00175731423039119,0.645087834651804,0.227997877893218,0.0595818138632231,0.0655751593613647
"CbMPDiCbraya","S16_3B","S34_9B",0.00325338570459217,0.255120147614357,0.652063531650477,0.0343316446776504,0.0552312903529232
"CbMPDiCbraya","S16_3B","S35_9Z",0.0158350069519543,0.37645830925063,0.5047104196402,0.0485007829068064,0.0544954812504101
"CbMPDiCbraya","S16_3B","S36_9D",0.00141535929274135,0.551383209431925,0.341727676194423,0.0370386671713161,0.0684350879095942
"CbMPDiCbraya","S16_3B","S4_11B",0.00726674944527647,0.517965144073025,0.354611379280833,0.0456646767643986,0.0744920504364669
"CbMPDiCbraya","S16_3B","S5_11Z",0.0152508127933383,0.480604029895106,0.382917331109613,0.00293197687764687,0.118295849324295
"CbMPDiCbraya","S16_3B","S6_11D",0.0101187163070176,0.550124919600981,0.399431498663463,0.0174819825272307,0.0228428829013079
"CbMPDiCbraya","S16_3B","S7_12B",0.00345702979874904,0.415327086540698,0.424563604145841,0.0431566010012335,0.113495678513479
"CbMPDiCbraya","S16_3B","S8_12Z",0.0057114771216651,0.368715380343397,0.467943342727883,0.0364980924305865,0.121131707376468
"CbMPDiCbraya","S16_3B","S9_12D",0.00288521550032664,0.334011765353746,0.575343496044406,0.0257653104458339,0.0619942126556874
"CbMPDiCbraya","S17_3Z","S18_3D",0.00526975793516256,0.689293456509551,0.000383083212640977,0.0194430250613425,0.285610677281303
"CbMPDiCbraya","S17_3Z","S19_4B",0.00856599539899913,0.412036093552931,0.511149419453611,0.021720720958705,0.0465277706357545
"CbMPDiCbraya","S17_3Z","S2_10Z",0.00021729832974423,0.476461958185539,0.409843360661693,0.0131029346160182,0.100374448207006
"CbMPDiCbraya","S17_3Z","S20_4Z",0.000191849151752679,0.707895962945707,0,0.291912187902541,0
"CbMPDiCbraya","S17_3Z","S21_4D",0.00526975793516256,0.689293456509551,0.000811639764458751,0.0244496197963614,0.280175525994466
"CbMPDiCbraya","S17_3Z","S22_5B",0.0134399369288625,0.294674028464816,0.397449630850743,0.00589003136646162,0.288546372389117
"CbMPDiCbraya","S17_3Z","S23_5Z",0.00738654119657518,0.53062548262299,0.224100876120283,0.0145445149742428,0.223342585085909
"CbMPDiCbraya","S17_3Z","S24_5D",0.0178587771128342,0.475739971810246,0.360549732767004,0.00808402963778119,0.137767488672134
"CbMPDiCbraya","S17_3Z","S25_6B",0.0431833406243034,0.420208662704157,0.354617961647747,0.00622398056671041,0.175766054457082
"CbMPDiCbraya","S17_3Z","S26_6Z",0.0387597773223688,0.290274111613068,0.528758179838297,0.00537500874336775,0.136832922482898
"CbMPDiCbraya","S17_3Z","S27_6D",0.0291315442023755,0.310170335551979,0.490856344274883,0.00622403976322202,0.16361773620754
"CbMPDiCbraya","S17_3Z","S28_7B",0.0114981737497523,0.414135987017623,0.4342121057303,0.000471444502103621,0.139682289000221
"CbMPDiCbraya","S17_3Z","S29_7Z",0.0103932909664517,0.646304345059201,0.175423156915327,0.000711501958500719,0.16716770510052
"CbMPDiCbraya","S17_3Z","S3_10D",0.000522447462116395,0.435017448223455,0.46268443197825,0.0119128228483338,0.0898628494878446
"CbMPDiCbraya","S17_3Z","S30_7D",0.00692543519802149,0.717554854112758,0.0727100698968254,0.00383182371820347,0.198977817074192
"CbMPDiCbraya","S17_3Z","S31_8B",0.0363458555022386,0.574917693087863,0.219221887095448,0.0164311388894332,0.153083425425018
"CbMPDiCbraya","S17_3Z","S32_8Z",0.0137148333035824,0.88906889736319,0.00343422969521218,0.0122825516859268,0.0814994879520885
"CbMPDiCbraya","S17_3Z","S33_8D",0.0115072802925626,0.724942495824594,0.199698487064977,0.0265275775520548,0.0373241592658123
"CbMPDiCbraya","S17_3Z","S34_9B",0.00443604333554819,0.200167485794735,0.6534966715469,0.00736536551837404,0.134534433804443
"CbMPDiCbraya","S17_3Z","S35_9Z",0.00227464187412121,0.30176848614989,0.546993308429594,0.00875424238162233,0.140209321164772
"CbMPDiCbraya","S17_3Z","S36_9D",0.00654725998457364,0.252271430175466,0.603741346184881,0.0114280762377011,0.126011887417378
"CbMPDiCbraya","S17_3Z","S4_11B",0.000164042404582706,0.499277400444151,0.41116336399803,0.00440484007886687,0.0849903530743691
"CbMPDiCbraya","S17_3Z","S5_11Z",0.00150140542361739,0.471641185532377,0.412501506100483,0.00468607438524444,0.109669828558279
"CbMPDiCbraya","S17_3Z","S6_11D",0.000673392774653801,0.688370805372202,0.196742158742106,0.00549167671557094,0.108721966395468
"CbMPDiCbraya","S17_3Z","S7_12B",0.0319673578597605,0.574049630121158,0.265406363619197,0.0117405716945433,0.116836076705342
"CbMPDiCbraya","S17_3Z","S8_12Z",0.0269292686653366,0.500792076791794,0.309135128606689,0.0124621264916683,0.150681399444512
"CbMPDiCbraya","S17_3Z","S9_12D",0.0201264305641796,0.513952219076734,0.328382955773083,0.00802894713309421,0.12950944745291
"CbMPDiCbraya","S18_3D","S19_4B",0.00637302037358017,0.732904738925209,0.193462724785123,0.0466707196059006,0.0205887963101876
"CbMPDiCbraya","S18_3D","S2_10Z",0.000399904009528873,0.491109877815798,0.379864415308151,0.0284244735662799,0.100201329300241
"CbMPDiCbraya","S18_3D","S20_4Z",0.00526975793516256,0.689293456509551,0.000383083212640977,0.0224333012597574,0.282620401082888
"CbMPDiCbraya","S18_3D","S21_4D",0.00615439240169246,0.71192709412078,0,0.281918513477528,0
"CbMPDiCbraya","S18_3D","S22_5B",0.00687134355204093,0.40190505167646,0.386239451102021,0.00742100573140919,0.197563147938069
"CbMPDiCbraya","S18_3D","S23_5Z",0.00193976035392294,0.627786204865021,0.209095246830445,0.0220618629096281,0.139116925040984
"CbMPDiCbraya","S18_3D","S24_5D",0.00674094592604431,0.505437902138004,0.319143329727662,0.00853868468590017,0.16013913752239
"CbMPDiCbraya","S18_3D","S25_6B",0.0255853219219734,0.437672506953296,0.340910356051097,0.00440965542964416,0.191422159643989
"CbMPDiCbraya","S18_3D","S26_6Z",0.0176866540756761,0.350049407651713,0.48511907763711,0.00455534894051185,0.142589511694989
"CbMPDiCbraya","S18_3D","S27_6D",0.0150098876324997,0.320305625913762,0.450910165595424,0.0028956716869427,0.210878649171372
"CbMPDiCbraya","S18_3D","S28_7B",0.00558351356092459,0.464107850546501,0.458525353332961,0.000512545022178107,0.0712707375374352
"CbMPDiCbraya","S18_3D","S29_7Z",0.00350333738696015,0.664909295087691,0.252588194186562,0.00980615658283524,0.0691930167559512
"CbMPDiCbraya","S18_3D","S3_10D",0,0.459618341372441,0.451995219066662,0.0131420601788831,0.0752443793820135
"CbMPDiCbraya","S18_3D","S30_7D",0,0.700669795079658,0.0836529318149953,0.00606907075836647,0.20960820234698
"CbMPDiCbraya","S18_3D","S31_8B",0.0142912092789301,0.594843089895276,0.00374733350260184,0.0185412886996564,0.368577078623536
"CbMPDiCbraya","S18_3D","S32_8Z",0.00301604092213725,0.883228740191561,0.0146807873170014,0.0130480501128914,0.0860263814564089
"CbMPDiCbraya","S18_3D","S33_8D",0.00012680199033844,0.761616344445402,0.17470938854796,0.0129664240359924,0.0505810409803072
"CbMPDiCbraya","S18_3D","S34_9B",0.00167882311400245,0.201124117127656,0.611508329538337,0.00615301229990588,0.179535717920098
"CbMPDiCbraya","S18_3D","S35_9Z",0.00365568398319599,0.312288824502588,0.518062983851772,0.00546609463646166,0.160526413025982
"CbMPDiCbraya","S18_3D","S36_9D",0.00174571707548007,0.380570877034324,0.457290618804332,0.00693930994451967,0.153453477141344
"CbMPDiCbraya","S18_3D","S4_11B",7.50003108123813e-05,0.548256994129344,0.381648706697521,0.00502407488344052,0.0649952239788817
"CbMPDiCbraya","S18_3D","S5_11Z",0,0.527677638447729,0.394473662836004,0.00147416820667781,0.0763745305095896
"CbMPDiCbraya","S18_3D","S6_11D",0.000713420860573798,0.750065840302354,0.191789383745531,0.00263512862615178,0.0547962264653894
"CbMPDiCbraya","S18_3D","S7_12B",0.0320608027664282,0.587139650839196,0.234041154330411,0.0155490218671679,0.131209370196797
"CbMPDiCbraya","S18_3D","S8_12Z",0.0270411890913362,0.48645319342393,0.297327086676798,0.00902409671931175,0.180154434088624
"CbMPDiCbraya","S18_3D","S9_12D",0.020161437106434,0.512334347014421,0.277486042534346,0.00704092725022828,0.18297724609457
"CbMPDiCbraya","S19_4B","S2_10Z",0.00254272259623039,0.324461360068393,0.500436737656467,0.0439521980537202,0.12860698162519
"CbMPDiCbraya","S19_4B","S20_4Z",0.00856599539899913,0.412036093552931,0.512223853456802,0.0244162428228418,0.0427578147684267
"CbMPDiCbraya","S19_4B","S21_4D",0.00637302037358017,0.732904738925209,0.192790833042428,0.0416031196996785,0.0263282879591049
"CbMPDiCbraya","S19_4B","S22_5B",0.00444278522307834,0.555436988954151,0.310687610223945,0.0863464178145001,0.0430861977843256
"CbMPDiCbraya","S19_4B","S23_5Z",0.0021628302178279,0.809398092254769,0.0537378207253978,0.0673959112312916,0.0673053455707135
"CbMPDiCbraya","S19_4B","S24_5D",0.00251703634556933,0.684687594721249,0.235072790314698,0.0282739112275086,0.0494486673909757
"CbMPDiCbraya","S19_4B","S25_6B",0.00889824640529011,0.625279793261574,0.0750721880401861,0.0352337766061885,0.255515995686761
"CbMPDiCbraya","S19_4B","S26_6Z",0.00258558795693196,0.467754605596039,0.425976258100633,0.0268651387223402,0.0768184096240551
"CbMPDiCbraya","S19_4B","S27_6D",0.00204015629188886,0.597959147498357,0.300405860768537,0.0287772841862242,0.0708175512549931
"CbMPDiCbraya","S19_4B","S28_7B",0.00205555271062538,0.691839733815414,0.228268662726074,0.00557210831475229,0.0722639424331339
"CbMPDiCbraya","S19_4B","S29_7Z",0.00281184605839546,0.660977938073677,0.284363634767209,0.0140618562514053,0.037784724849313
"CbMPDiCbraya","S19_4B","S3_10D",0.00223078837547182,0.392957971201133,0.48356338177244,0.0387608117012618,0.0824870469496943
"CbMPDiCbraya","S19_4B","S30_7D",0.000728805036873393,0.739893945254326,0.178855129707338,0.0545235804903381,0.0259985395111241
"CbMPDiCbraya","S19_4B","S31_8B",0.0102579947474123,0.535981406420153,0.273462791326554,0.059428830131822,0.120868977374059
"CbMPDiCbraya","S19_4B","S32_8Z",0.00407847983933261,0.79119703659689,0.0766990102693743,0.0597600015477948,0.0682654717466087
"CbMPDiCbraya","S19_4B","S33_8D",0.00175731423039119,0.645087834651804,0.226422681832704,0.0598628657433315,0.0668693035417702
"CbMPDiCbraya","S19_4B","S34_9B",0.00325338570459217,0.255120147614357,0.652063531650477,0.034918698593918,0.0546442364366556
"CbMPDiCbraya","S19_4B","S35_9Z",0.0158350069519543,0.37645830925063,0.50227552692818,0.0485007829068064,0.0569303739624302
"CbMPDiCbraya","S19_4B","S36_9D",0.00141535929274135,0.551383209431925,0.341727676194423,0.0373167316109705,0.0681570234699398
"CbMPDiCbraya","S19_4B","S4_11B",0.00726674944527647,0.517965144073025,0.355526999965385,0.0452030820983054,0.0740380244180077
"CbMPDiCbraya","S19_4B","S5_11Z",0.0152508127933383,0.480604029895106,0.388251286606725,0.00293197687764687,0.112961893827183
"CbMPDiCbraya","S19_4B","S6_11D",0.0101187163070176,0.550124919600981,0.396332299985886,0.0167755385342516,0.026648525571864
"CbMPDiCbraya","S19_4B","S7_12B",0.00345702979874904,0.415327086540698,0.410155445723198,0.0433801695274768,0.127680268409878
"CbMPDiCbraya","S19_4B","S8_12Z",0.0057114771216651,0.368715380343397,0.454083390625843,0.0529843986993182,0.118505353209777
"CbMPDiCbraya","S19_4B","S9_12D",0.00288521550032664,0.334011765353746,0.578478010471465,0.0257653104458339,0.0588596982286291
"CbMPDiCbraya","S2_10Z","S20_4Z",0.00021729832974423,0.476461958185539,0.367274680987297,0.0131029346160182,0.142943127881402
"CbMPDiCbraya","S2_10Z","S21_4D",0.000399904009528873,0.491109877815798,0.379864415308151,0.0282151315437416,0.10041067132278
"CbMPDiCbraya","S2_10Z","S22_5B",0.0188537881891418,0.406802919695094,0.161985819382025,0.00241912125949444,0.409938351474245
"CbMPDiCbraya","S2_10Z","S23_5Z",0.0144108294663145,0.297062686292797,0.387399257506363,0.0122373427706614,0.288889883963864
"CbMPDiCbraya","S2_10Z","S24_5D",0.0220699274763719,0.38425127810718,0.307035772687928,0.00908363743769666,0.277559384290824
"CbMPDiCbraya","S2_10Z","S25_6B",0.0220642035266159,0.266228666399776,0.204559733456765,0.00254511743480231,0.50460227918204
"CbMPDiCbraya","S2_10Z","S26_6Z",0.0337113220707238,0.191785012202465,0.594114647704673,0.00982984032735286,0.170559177694786
"CbMPDiCbraya","S2_10Z","S27_6D",0.032405863517245,0.21447656866348,0.550125178045524,0.00509079448371783,0.197901595290034
"CbMPDiCbraya","S2_10Z","S28_7B",0.0378082693676406,0.525571207806243,0.288848544013513,0.00805316522180142,0.139718813590802
"CbMPDiCbraya","S2_10Z","S29_7Z",0.0360216217329273,0.526686751798652,0.27347653052002,0.0127803054205896,0.151034790527812
"CbMPDiCbraya","S2_10Z","S3_10D",0,0.461877242031004,0.0142827377621783,0.0289153408574497,0.494924679349368
"CbMPDiCbraya","S2_10Z","S30_7D",0.0222434866300081,0.501462648637725,0.253400480505609,0.00022597979838655,0.222667404428272
"CbMPDiCbraya","S2_10Z","S31_8B",0.0190039570067144,0.135462211145913,0.472685428030813,0.00614204477084645,0.366706359045713
"CbMPDiCbraya","S2_10Z","S32_8Z",0.00133630929030722,0.32338107040445,0.389416801757797,0.0120525654074225,0.273813253140023
"CbMPDiCbraya","S2_10Z","S33_8D",0.00179985255798769,0.430314625116894,0.347712072603546,0.00712296296578082,0.213050486755792
"CbMPDiCbraya","S2_10Z","S34_9B",0.000531667566959642,0.304612377325453,0.501097018695074,0.0190196783955209,0.174739258016993
"CbMPDiCbraya","S2_10Z","S35_9Z",0.00511691300571313,0.28196505016814,0.518602662106697,0.005586619364728,0.188728755354721
"CbMPDiCbraya","S2_10Z","S36_9D",0.0244038616333738,0.183130315937954,0.559182626651578,0.00696523023409498,0.226317965543
"CbMPDiCbraya","S2_10Z","S4_11B",0,0.439976997498014,0.29814546929812,0.0246256423297867,0.237251890874079
"CbMPDiCbraya","S2_10Z","S5_11Z",0,0.484433506201637,0.205485061288539,0.0210658694294862,0.289015563080338
"CbMPDiCbraya","S2_10Z","S6_11D",0.000375786237896548,0.432773414638697,0.320997920054874,0.0136619878526331,0.232190891215899
"CbMPDiCbraya","S2_10Z","S7_12B",0.000393350173851083,0.31748791183362,0.232917813482495,0.013840559182544,0.435360365327489
"CbMPDiCbraya","S2_10Z","S8_12Z",0.000228566573321693,0.513284156721418,0.253615204584399,0.0127787322518298,0.220093339869031
"CbMPDiCbraya","S2_10Z","S9_12D",0,0.594536776000008,0.220957542651566,0.0158072654455903,0.168698415902835
"CbMPDiCbraya","S20_4Z","S21_4D",0.00526975793516256,0.689293456509551,0.000383083212640977,0.0386005149689928,0.266453187373652
"CbMPDiCbraya","S20_4Z","S22_5B",0.0134399369288625,0.294674028464816,0.397449630850743,0.00620900244855498,0.288227401307023
"CbMPDiCbraya","S20_4Z","S23_5Z",0.00738654119657518,0.53062548262299,0.236412105108064,0.0180212288980268,0.207554642174344
"CbMPDiCbraya","S20_4Z","S24_5D",0.0178587771128342,0.475739971810246,0.360549732767004,0.00909774218739906,0.136753776122516
"CbMPDiCbraya","S20_4Z","S25_6B",0.0431833406243034,0.420208662704157,0.359433175580358,0.00576597868516291,0.171408842406018
"CbMPDiCbraya","S20_4Z","S26_6Z",0.0387597773223688,0.290274111613068,0.528758179838297,0.00595185001698119,0.136256081209285
"CbMPDiCbraya","S20_4Z","S27_6D",0.0291315442023755,0.310170335551979,0.490856344274883,0.00509188401226081,0.164749891958501
"CbMPDiCbraya","S20_4Z","S28_7B",0.0114981737497523,0.414135987017623,0.43961571217907,0.000471444502103621,0.134278682551451
"CbMPDiCbraya","S20_4Z","S29_7Z",0.0103932909664517,0.646304345059201,0.174006918617174,0.000731971088188775,0.168563474268985
"CbMPDiCbraya","S20_4Z","S3_10D",0.000522447462116395,0.435017448223455,0.462396254944688,0.0128960015605473,0.0891678478091934
"CbMPDiCbraya","S20_4Z","S30_7D",0.00692543519802149,0.717554854112758,0.0727100698968254,0.00300925291266609,0.199800387879729
"CbMPDiCbraya","S20_4Z","S31_8B",0.0363458555022386,0.574917693087863,0.219221887095448,0.023933439516556,0.145581124797895
"CbMPDiCbraya","S20_4Z","S32_8Z",0.0137148333035824,0.88906889736319,0.00343422969521218,0.0159586724890867,0.0778233671489286
"CbMPDiCbraya","S20_4Z","S33_8D",0.0115072802925626,0.724942495824594,0.200478317971982,0.0272326836705752,0.0358392222402864
"CbMPDiCbraya","S20_4Z","S34_9B",0.00443604333554819,0.200167485794735,0.654276770410655,0.00747499360508985,0.133644706853971
"CbMPDiCbraya","S20_4Z","S35_9Z",0.00227464187412121,0.30176848614989,0.546993308429594,0.00915101810626464,0.13981254544013
"CbMPDiCbraya","S20_4Z","S36_9D",0.00654725998457364,0.252271430175466,0.603457596719514,0.0139374494453793,0.123786263675067
"CbMPDiCbraya","S20_4Z","S4_11B",0.000164042404582706,0.499277400444151,0.41116336399803,0.00440484007886687,0.0849903530743691
"CbMPDiCbraya","S20_4Z","S5_11Z",0.00150140542361739,0.471641185532377,0.413007165236033,0.0165618778137333,0.0972883659942398
"CbMPDiCbraya","S20_4Z","S6_11D",0.000673392774653801,0.688370805372202,0.197027276257286,0.00580877820839834,0.10811974738746
"CbMPDiCbraya","S20_4Z","S7_12B",0.0319673578597605,0.574049630121158,0.265406363619197,0.0118178263699034,0.116758822029982
"CbMPDiCbraya","S20_4Z","S8_12Z",0.0269292686653366,0.500792076791794,0.309391592360098,0.0135440677482116,0.14934299443456
"CbMPDiCbraya","S20_4Z","S9_12D",0.0201264305641796,0.513952219076734,0.310299901437065,0.00852280502503863,0.147098643896983
"CbMPDiCbraya","S21_4D","S22_5B",0.00687134355204093,0.40190505167646,0.386239451102021,0.0151375421730364,0.189846611496442
"CbMPDiCbraya","S21_4D","S23_5Z",0.00193976035392294,0.627786204865021,0.209095246830445,0.0150948078452727,0.146083980105339
"CbMPDiCbraya","S21_4D","S24_5D",0.00674094592604431,0.505437902138004,0.319143329727662,0.0086302476510461,0.160047574557244
"CbMPDiCbraya","S21_4D","S25_6B",0.0255853219219734,0.437672506953296,0.335895328902188,0.0111373679017229,0.189709474320819
"CbMPDiCbraya","S21_4D","S26_6Z",0.0176866540756761,0.350049407651713,0.485357910266653,0.00472478221386669,0.142181245792091
"CbMPDiCbraya","S21_4D","S27_6D",0.0150098876324997,0.320305625913762,0.46949671024581,0.00248059706234684,0.192707179145582
"CbMPDiCbraya","S21_4D","S28_7B",0.00558351356092459,0.464107850546501,0.44550101381603,0.000512545022178107,0.0842950770543666
"CbMPDiCbraya","S21_4D","S29_7Z",0.00350333738696015,0.664909295087691,0.251608114558801,0.0104557739683047,0.0695234789982428
"CbMPDiCbraya","S21_4D","S3_10D",0,0.459618341372441,0.451995219066662,0.00714350950237307,0.0812429300585235
"CbMPDiCbraya","S21_4D","S30_7D",0,0.700669795079658,0.0832193680235956,0.00337339394474188,0.212737442952005
"CbMPDiCbraya","S21_4D","S31_8B",0.0142912092789301,0.594843089895276,0.00374733350260184,0.0189389698607014,0.368179397462491
"CbMPDiCbraya","S21_4D","S32_8Z",0.00301604092213725,0.883228740191561,0.0180528785535827,0.0130157193470852,0.0826866209856339
"CbMPDiCbraya","S21_4D","S33_8D",0.00012680199033844,0.761616344445402,0.17470938854796,0.0138663132209237,0.0496811517953758
"CbMPDiCbraya","S21_4D","S34_9B",0.00167882311400245,0.201124117127656,0.614552958455485,0.00629499670756521,0.176349104595291
"CbMPDiCbraya","S21_4D","S35_9Z",0.00365568398319599,0.312288824502588,0.518427980925656,0.00853767585124449,0.157089834737315
"CbMPDiCbraya","S21_4D","S36_9D",0.00174571707548007,0.380570877034324,0.463175475742208,0.00647183492039865,0.148036095227589
"CbMPDiCbraya","S21_4D","S4_11B",7.50003108123813e-05,0.548256994129344,0.374860793832585,0.00502407488344052,0.0717831368438177
"CbMPDiCbraya","S21_4D","S5_11Z",0,0.527677638447729,0.384390209974159,0.00956061671215732,0.0783715348659552
"CbMPDiCbraya","S21_4D","S6_11D",0.000713420860573798,0.750065840302354,0.181165360463502,0.00263512862615178,0.0654202497474178
"CbMPDiCbraya","S21_4D","S7_12B",0.0320608027664282,0.587139650839196,0.234041154330411,0.0148095743262364,0.131948817737729
"CbMPDiCbraya","S21_4D","S8_12Z",0.0270411890913362,0.48645319342393,0.299761971402045,0.00910398126505152,0.177639664817637
"CbMPDiCbraya","S21_4D","S9_12D",0.020161437106434,0.512334347014421,0.274888704598276,0.00696154959960856,0.18565396168126
"CbMPDiCbraya","S22_5B","S23_5Z",0.00258016895411569,0.870863555591333,0.00712934904683601,0.00219671977679485,0.117230206630921
"CbMPDiCbraya","S22_5B","S24_5D",0.00324489197089915,0.622269437577206,0.155767394152724,0.00704745643904498,0.211670819860126
"CbMPDiCbraya","S22_5B","S25_6B",0.00938316550679038,0.496688198503111,0.236112517506038,0.00246078281925554,0.255355335664805
"CbMPDiCbraya","S22_5B","S26_6Z",0.00329115013687061,0.545724783901553,0.322728170389644,0.00773181216597821,0.120524083405954
"CbMPDiCbraya","S22_5B","S27_6D",0.00371699322916073,0.531794965153164,0.361635327034791,0.00976631209104738,0.0930864024918373
"CbMPDiCbraya","S22_5B","S28_7B",0.00245762819778177,0.641348964549473,0.146643067727795,0.0200986023352405,0.18945173718971
"CbMPDiCbraya","S22_5B","S29_7Z",0,0.398661764398736,0.248427667273983,0.0330282467153629,0.319882321611919
"CbMPDiCbraya","S22_5B","S3_10D",0.0180907920697148,0.444279547556785,0.205810559141837,0.00260708222004479,0.329212019011619
"CbMPDiCbraya","S22_5B","S30_7D",0.000374386941383485,0.591975945162866,0.0881898009997024,0.0338533512872017,0.285606515608846
"CbMPDiCbraya","S22_5B","S31_8B",0.00424284020715043,0.525753103149778,0.358243750562232,0.00180701801493195,0.109953288065908
"CbMPDiCbraya","S22_5B","S32_8Z",0.000965867988577489,0.336499758488615,0.447444017772289,0.00204541949014204,0.213044936260377
"CbMPDiCbraya","S22_5B","S33_8D",0.0210979606474578,0.524180028000428,0.214626026024583,0.00696192654979119,0.23313405877774
"CbMPDiCbraya","S22_5B","S34_9B",0.000943713664103123,0.34596511467917,0.410408721848341,0.0112229517717162,0.231459498036669
"CbMPDiCbraya","S22_5B","S35_9Z",0.00418044549822175,0.453742232117742,0.356132019651225,0.0109603357804514,0.17498496695236
"CbMPDiCbraya","S22_5B","S36_9D",0.0113034817512019,0.523708288424845,0.229962223171173,0.00725876272905222,0.227767243923728
"CbMPDiCbraya","S22_5B","S4_11B",0.0336039213723001,0.6009345833346,0.0809785595810733,0.00175093935903934,0.282731996352988
"CbMPDiCbraya","S22_5B","S5_11Z",0.0236085370015203,0.495500760481061,0.157972778277273,0.00178451190298783,0.321133412337159
"CbMPDiCbraya","S22_5B","S6_11D",0.0247895209368981,0.604926753317993,0.129834481746737,0.0061936248717488,0.234255619126623
"CbMPDiCbraya","S22_5B","S7_12B",0.004245611288171,0.42547628974111,0.108185417801969,0.00161649362217577,0.460476187546574
"CbMPDiCbraya","S22_5B","S8_12Z",0.0107299508652328,0.427306322506748,0.128517779437932,0.00132593020601069,0.432120016984076
"CbMPDiCbraya","S22_5B","S9_12D",0.0108320037549739,0.382426515629291,0.0964478137370956,0.00513286520104967,0.50516080167759
